                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    160,                0.43035,                0.29412,                0.85283,                0.95911,                0.97981,                0.97359,                0.86698,                0.57404,                0.38131,                0.83171,             0.00031138,             0.00031138,             0.00031138
                    161,                0.42724,                0.29567,                0.85428,                0.95631,                0.98695,                0.97661,                0.86352,                 0.5648,                0.38509,                0.82599,             0.00030431,             0.00030431,             0.00030431
                    162,                0.44523,                0.30302,                0.86097,                 0.9542,                0.98313,                  0.982,                0.87077,                 0.5733,                0.36936,                0.82199,             0.00029723,             0.00029723,             0.00029723
                    163,                0.43997,                0.30439,                 0.8627,                0.95082,                0.97763,                0.98165,                0.86619,                0.57423,                0.38598,                0.81884,             0.00029016,             0.00029016,             0.00029016
                    164,                 0.4509,                0.30143,                0.86163,                0.94607,                0.97978,                0.97853,                0.85435,                0.61053,                0.38884,                0.82944,             0.00028308,             0.00028308,             0.00028308
                    165,                0.46359,                0.30422,                0.85795,                0.95705,                0.98123,                0.97319,                 0.8751,                0.59327,                0.38166,                0.82261,             0.00027601,             0.00027601,             0.00027601
                    166,                0.43271,                0.29707,                0.85445,                0.95949,                 0.9789,                0.97409,                0.87493,                0.58725,                0.37559,                 0.8208,             0.00026894,             0.00026894,             0.00026894
                    167,                0.41281,                0.28657,                0.84806,                0.95244,                0.98078,                0.97694,                0.87696,                0.59211,                0.37252,                0.82084,             0.00026186,             0.00026186,             0.00026186
                    168,                0.45746,                0.30812,                0.85558,                0.95248,                0.97959,                0.97195,                 0.8595,                0.60974,                0.37654,                0.81875,             0.00025479,             0.00025479,             0.00025479
                    169,                0.45971,                0.30152,                0.85609,                 0.9538,                0.95752,                0.97399,                0.86976,                0.58395,                0.37756,                0.81834,             0.00024772,             0.00024772,             0.00024772
                    170,                0.44477,                0.29709,                0.85557,                0.94661,                0.97885,                0.97423,                0.85215,                0.65245,                0.39101,                0.82078,             0.00024064,             0.00024064,             0.00024064
                    171,                0.43384,                0.29371,                0.84898,                0.95886,                0.98209,                0.97628,                0.86436,                0.57474,                0.36998,                  0.812,             0.00023357,             0.00023357,             0.00023357
                    172,                0.42163,                0.28706,                0.85307,                0.96185,                0.98566,                0.97384,                0.86138,                 0.5696,                 0.3708,                0.81185,              0.0002265,              0.0002265,              0.0002265
                    173,                0.42242,                0.29349,                0.85438,                0.95787,                0.98015,                0.97612,                 0.8683,                0.57543,                0.37286,                 0.8158,             0.00021942,             0.00021942,             0.00021942
                    174,                 0.4428,                  0.291,                 0.8517,                0.95739,                0.97552,                0.97632,                0.87148,                0.57112,                0.37713,                0.81281,             0.00021235,             0.00021235,             0.00021235
                    175,                  0.449,                0.30264,                0.86084,                0.95218,                0.97464,                0.97596,                0.87276,                0.56944,                0.36944,                0.81266,             0.00020528,             0.00020528,             0.00020528
                    176,                0.41653,                0.28204,                 0.8487,                0.94949,                0.98078,                0.97517,                0.87377,                0.58098,                 0.3675,                0.81355,              0.0001982,              0.0001982,              0.0001982
                    177,                0.40983,                0.28568,                 0.8464,                0.94558,                0.96666,                0.97352,                0.86958,                0.56374,                 0.3719,                0.80881,             0.00019113,             0.00019113,             0.00019113
                    178,                 0.3968,                0.28284,                0.84932,                0.93922,                0.95733,                0.97427,                0.87509,                0.57504,                0.38896,                0.80206,             0.00018406,             0.00018406,             0.00018406
                    179,                0.40894,                0.28678,                0.85934,                 0.9531,                0.97351,                0.97322,                0.87286,                0.57108,                0.37359,                0.81146,             0.00017698,             0.00017698,             0.00017698
                    180,                0.42405,                0.29374,                 0.8613,                0.95883,                0.97451,                0.97342,                 0.8768,                0.57752,                0.37254,                0.81793,             0.00016991,             0.00016991,             0.00016991
                    181,                0.42956,                0.29117,                0.85299,                0.95854,                0.97476,                0.97133,                0.87251,                0.57832,                0.37119,                0.81681,             0.00016283,             0.00016283,             0.00016283
                    182,                0.40095,                0.28874,                0.84909,                0.95507,                0.98134,                0.97298,                0.86919,                0.60398,                 0.3744,                0.81896,             0.00015576,             0.00015576,             0.00015576
                    183,                0.41297,                0.28599,                0.85437,                0.95278,                0.98167,                0.97748,                0.87348,                0.60287,                0.36973,                0.81652,             0.00014869,             0.00014869,             0.00014869
                    184,                0.43429,                0.28914,                0.85179,                0.94572,                 0.9834,                0.97929,                0.87186,                0.57107,                0.36613,                0.81638,             0.00014161,             0.00014161,             0.00014161
                    185,                0.43007,                0.28435,                0.85635,                0.95585,                0.97611,                0.97685,                0.88078,                0.57066,                0.37037,                0.82095,             0.00013454,             0.00013454,             0.00013454
                    186,                0.41198,                0.28009,                0.85336,                0.95249,                0.98464,                0.97664,                0.87014,                 0.5732,                0.36577,                0.81753,             0.00012747,             0.00012747,             0.00012747
                    187,                0.39728,                0.27434,                0.84556,                0.95107,                0.98382,                0.97576,                0.87631,                0.58195,                0.37196,                0.82243,             0.00012039,             0.00012039,             0.00012039
                    188,                0.40069,                0.28135,                0.86203,                0.95585,                0.98038,                0.97468,                0.87335,                0.58511,                0.37132,                0.81918,             0.00011332,             0.00011332,             0.00011332
                    189,                0.39167,                0.27083,                0.84722,                0.95047,                0.98678,                0.97498,                0.87089,                 0.5864,                0.36454,                0.82002,             0.00010625,             0.00010625,             0.00010625
                    190,                0.37572,                0.27041,                0.84673,                0.95025,                0.98933,                0.97472,                0.87151,                0.58667,                0.36537,                0.82067,             9.9173e-05,             9.9173e-05,             9.9173e-05
                    191,                 0.3294,                 0.2315,                 0.8078,                0.95423,                0.98479,                0.97199,                0.86923,                0.61491,                0.38353,                0.82351,             9.2099e-05,             9.2099e-05,             9.2099e-05
                    192,                0.31547,                0.22351,                0.80315,                0.95805,                0.98313,                0.97128,                0.86557,                0.59407,                 0.3722,                0.81929,             8.5026e-05,             8.5026e-05,             8.5026e-05
                    193,                0.31994,                0.22186,                0.80931,                0.96081,                0.98599,                0.97285,                0.87138,                0.58107,                0.37088,                0.81672,             7.7952e-05,             7.7952e-05,             7.7952e-05
                    194,                0.31535,                 0.2173,                0.81097,                0.96003,                0.98397,                0.97274,                0.87435,                0.58777,                0.36665,                0.82017,             7.0878e-05,             7.0878e-05,             7.0878e-05
                    195,                0.33193,                 0.2184,                0.80727,                0.95696,                0.98392,                0.97484,                0.87381,                 0.5893,                0.36761,                0.82236,             6.3805e-05,             6.3805e-05,             6.3805e-05
                    196,                0.29727,                0.20729,                0.79927,                  0.954,                0.98024,                 0.9753,                0.87029,                0.58949,                0.37016,                0.82247,             5.6731e-05,             5.6731e-05,             5.6731e-05
                    197,                 0.2963,                0.21423,                0.79982,                0.95278,                0.97904,                0.97542,                 0.8741,                0.59179,                0.36761,                0.82402,             4.9658e-05,             4.9658e-05,             4.9658e-05
                    198,                0.30082,                   0.21,                0.80225,                0.95699,                0.97956,                0.97629,                0.87107,                0.58936,                0.37014,                0.82416,             4.2584e-05,             4.2584e-05,             4.2584e-05
                    199,                0.31981,                0.21255,                0.80993,                 0.9592,                0.98082,                0.97651,                0.86733,                0.58267,                 0.3678,                0.82272,             3.5511e-05,             3.5511e-05,             3.5511e-05
                    200,                0.29847,                0.20857,                0.80319,                0.96029,                0.98077,                0.97443,                0.87065,                0.58018,                0.36398,                0.82076,             2.8437e-05,             2.8437e-05,             2.8437e-05
