                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    318,                0.39469,                0.26685,                0.84912,                0.95556,                0.98021,                0.97376,                0.86565,                0.53129,                 0.4289,                0.79401,              0.0005349,              0.0005349,              0.0005349
                    319,                0.39221,                0.27016,                0.84733,                0.96122,                0.98608,                0.97363,                0.87693,                0.53229,                0.43253,                0.79295,             0.00053207,             0.00053207,             0.00053207
                    320,                0.38472,                0.26521,                0.85162,                0.95271,                0.98948,                0.97479,                0.87992,                0.52116,                0.42678,                0.79355,             0.00052924,             0.00052924,             0.00052924
                    321,                0.39207,                0.26447,                0.84961,                0.96132,                0.98464,                0.97528,                0.86594,                  0.537,                0.41467,                0.79782,             0.00052642,             0.00052642,             0.00052642
                    322,                0.39257,                0.26991,                  0.853,                0.91342,                0.98701,                0.95962,                0.84814,                0.55175,                0.44287,                0.80843,             0.00052359,             0.00052359,             0.00052359
                    323,                0.39073,                0.26813,                0.85166,                0.95153,                0.98563,                0.96907,                0.86501,                0.54741,                0.44472,                0.80852,             0.00052076,             0.00052076,             0.00052076
                    324,                0.39056,                0.26954,                0.84808,                 0.9603,                0.99134,                0.97071,                0.86928,                0.51818,                0.40746,                0.80147,             0.00051793,             0.00051793,             0.00051793
                    325,                0.38606,                0.27069,                0.84126,                 0.9531,                0.96987,                0.96877,                0.87147,                0.52224,                   0.41,                0.79995,              0.0005151,              0.0005151,              0.0005151
                    326,                0.39706,                0.26294,                0.85371,                0.95679,                0.98193,                0.97068,                0.85101,                0.54057,                0.41912,                 0.7994,             0.00051227,             0.00051227,             0.00051227
                    327,                0.38202,                0.25799,                0.85343,                0.95653,                0.98412,                0.97669,                0.86415,                0.54144,                0.42442,                0.80153,             0.00050944,             0.00050944,             0.00050944
                    328,                0.40271,                 0.2677,                0.85574,                 0.9588,                0.98478,                0.97539,                0.86829,                0.54006,                0.42583,                0.79857,             0.00050661,             0.00050661,             0.00050661
                    329,                0.40267,                0.27734,                0.85501,                 0.9582,                0.99134,                0.97192,                0.86084,                0.55686,                0.42254,                0.80297,             0.00050378,             0.00050378,             0.00050378
                    330,                0.38495,                0.26495,                0.84752,                0.96067,                0.98551,                0.97479,                0.86762,                0.52667,                0.42818,                0.80352,             0.00050095,             0.00050095,             0.00050095
                    331,                0.37249,                0.25843,                0.84816,                0.95973,                0.98314,                0.97615,                0.87345,                0.51474,                0.41503,                0.79377,             0.00049812,             0.00049812,             0.00049812
                    332,                0.40213,                0.27301,                0.85618,                 0.9593,                0.98413,                0.96929,                0.85957,                0.51134,                0.42224,                0.79104,             0.00049529,             0.00049529,             0.00049529
                    333,                0.39133,                 0.2627,                0.85525,                0.95952,                0.98377,                0.97144,                0.86169,                0.51303,                0.42451,                0.79532,             0.00049246,             0.00049246,             0.00049246
                    334,                0.39296,                0.26383,                0.85792,                0.95671,                0.98841,                0.97481,                0.86692,                0.53204,                0.43112,                0.79787,             0.00048963,             0.00048963,             0.00048963
                    335,                0.37763,                0.26056,                0.85624,                0.96083,                0.98157,                0.96916,                0.86911,                0.51068,                0.39565,                0.78805,              0.0004868,              0.0004868,              0.0004868
                    336,                0.36958,                0.25804,                0.84772,                0.96033,                0.98161,                0.97654,                0.87671,                0.50635,                0.40121,                0.79498,             0.00048397,             0.00048397,             0.00048397
                    337,                0.38962,                0.26452,                0.84938,                0.95685,                0.98524,                0.97411,                0.87646,                0.50735,                0.40093,                0.79548,             0.00048114,             0.00048114,             0.00048114
                    338,                0.37108,                0.25635,                0.84833,                0.95864,                0.97426,                0.97307,                0.87256,                0.52695,                0.41385,                0.79615,             0.00047831,             0.00047831,             0.00047831
                    339,                 0.3758,                 0.2594,                0.85262,                0.96045,                0.97483,                0.97705,                0.87722,                0.51815,                0.39273,                0.79506,             0.00047549,             0.00047549,             0.00047549
                    340,                0.35949,                0.25464,                0.84731,                0.96371,                0.98558,                0.97907,                0.88102,                0.52027,                0.39108,                0.80085,             0.00047266,             0.00047266,             0.00047266
                    341,                0.38236,                0.26183,                 0.8475,                0.96227,                0.98837,                0.98002,                0.88102,                0.53495,                0.38921,                0.80235,             0.00046983,             0.00046983,             0.00046983
                    342,                0.38218,                0.26639,                0.84986,                0.96392,                0.99089,                0.97638,                0.88383,                0.53026,                 0.3988,                0.79906,               0.000467,               0.000467,               0.000467
                    343,                0.37417,                0.26128,                 0.8423,                0.95937,                0.98334,                0.97542,                0.88483,                0.52093,                0.40968,                0.79709,             0.00046417,             0.00046417,             0.00046417
                    344,                0.38842,                0.26542,                0.84811,                0.95913,                0.98563,                0.97343,                0.87424,                0.52754,                0.41106,                0.79686,             0.00046134,             0.00046134,             0.00046134
                    345,                0.37195,                0.25301,                0.83889,                0.96175,                0.99134,                0.97513,                0.87947,                 0.5244,                0.40735,                0.80149,             0.00045851,             0.00045851,             0.00045851
                    346,                0.36951,                0.25946,                0.84307,                0.96274,                0.99046,                0.97317,                 0.8686,                0.53265,                0.42153,                0.79953,             0.00045568,             0.00045568,             0.00045568
                    347,                0.38226,                0.25368,                 0.8485,                0.95594,                0.99127,                0.97101,                0.87902,                0.51609,                 0.4217,                0.80198,             0.00045285,             0.00045285,             0.00045285
                    348,                0.35483,                0.24007,                0.83993,                0.95352,                0.98904,                0.97579,                0.88472,                0.52271,                0.41541,                0.80165,             0.00045002,             0.00045002,             0.00045002
                    349,                0.37582,                0.25739,                0.85424,                0.95475,                0.99117,                0.98029,                0.88487,                0.53821,                0.41502,                0.80238,             0.00044719,             0.00044719,             0.00044719
                    350,                0.36808,                0.25586,                0.85194,                0.95784,                0.98267,                0.97184,                0.87971,                0.54435,                0.39538,                0.79879,             0.00044436,             0.00044436,             0.00044436
                    351,                 0.3709,                0.25173,                0.85416,                0.95668,                0.98867,                 0.9774,                 0.8833,                0.54599,                0.39812,                0.79619,             0.00044153,             0.00044153,             0.00044153
                    352,                0.37359,                0.25957,                0.85025,                0.96065,                0.98463,                0.97628,                0.88012,                0.52662,                0.40161,                0.79677,              0.0004387,              0.0004387,              0.0004387
                    353,                0.36601,                0.25566,                0.85151,                0.96079,                0.98363,                0.97318,                0.87436,                0.51717,                0.41791,                0.79346,             0.00043587,             0.00043587,             0.00043587
                    354,                0.35886,                0.24706,                0.83611,                0.96183,                0.97418,                0.97267,                0.86836,                 0.5443,                0.44409,                0.79219,             0.00043304,             0.00043304,             0.00043304
                    355,                0.36738,                0.25441,                 0.8459,                0.95899,                0.97415,                0.97622,                 0.8776,                 0.5391,                0.42456,                0.78718,             0.00043021,             0.00043021,             0.00043021
                    356,                0.35358,                0.24682,                0.84427,                0.95684,                0.97942,                0.97778,                0.87453,                0.53903,                 0.4051,                0.79042,             0.00042739,             0.00042739,             0.00042739
                    357,                0.36607,                0.25697,                0.84274,                0.95551,                0.97573,                0.97717,                0.86432,                0.52501,                0.41276,                0.79594,             0.00042456,             0.00042456,             0.00042456
                    358,                0.36269,                0.25411,                0.84446,                 0.9592,                0.98209,                0.97749,                0.87736,                0.53323,                0.42391,                0.79353,             0.00042173,             0.00042173,             0.00042173
                    359,                0.37151,                 0.2627,                0.85275,                   0.96,                0.98184,                0.97666,                 0.8723,                0.54458,                0.43671,                0.79484,              0.0004189,              0.0004189,              0.0004189
                    360,                0.37658,                0.26977,                0.84747,                0.95704,                0.97668,                0.97576,                0.87151,                0.52229,                0.40271,                0.79342,             0.00041607,             0.00041607,             0.00041607
                    361,                0.36606,                 0.2586,                0.85523,                0.96289,                0.97979,                0.97621,                0.88458,                0.52083,                0.39871,                0.79407,             0.00041324,             0.00041324,             0.00041324
                    362,                0.37122,                0.25641,                0.84456,                0.96543,                0.97854,                0.97179,                0.87808,                0.52138,                0.41271,                0.79638,             0.00041041,             0.00041041,             0.00041041
                    363,                0.37046,                0.25446,                0.84999,                0.95546,                0.97712,                0.97624,                 0.8851,                0.51753,                0.40987,                0.79469,             0.00040758,             0.00040758,             0.00040758
                    364,                0.36434,                 0.2524,                 0.8417,                0.96016,                0.97609,                0.97641,                0.87334,                0.55194,                0.41823,                0.79904,             0.00040475,             0.00040475,             0.00040475
                    365,                0.36704,                0.26015,                0.84306,                0.95975,                0.97771,                0.97614,                0.87161,                0.56735,                0.42301,                  0.807,             0.00040192,             0.00040192,             0.00040192
                    366,                0.35149,                0.25137,                0.84078,                0.95652,                0.98018,                0.97582,                0.87797,                 0.5509,                0.42585,                0.80197,             0.00039909,             0.00039909,             0.00039909
                    367,                0.36465,                0.24654,                0.84549,                0.95972,                0.99154,                0.97727,                0.88045,                0.53071,                0.42609,                0.79838,             0.00039626,             0.00039626,             0.00039626
                    368,                0.36624,                0.24781,                0.84558,                0.96177,                0.98656,                0.97244,                0.87797,                0.53022,                0.39914,                0.80035,             0.00039343,             0.00039343,             0.00039343
                    369,                 0.3669,                 0.2531,                0.84486,                0.95918,                0.98701,                0.96932,                0.87212,                0.52782,                0.41369,                0.80088,              0.0003906,              0.0003906,              0.0003906
                    370,                0.36626,                0.25685,                0.85616,                0.96154,                0.98359,                0.96904,                0.85686,                0.54727,                0.43229,                0.79959,             0.00038777,             0.00038777,             0.00038777
                    371,                0.36535,                0.25599,                0.84967,                0.96106,                0.97896,                0.97064,                 0.8697,                 0.5282,                0.41699,                0.79846,             0.00038494,             0.00038494,             0.00038494
                    372,                0.37124,                0.25409,                0.84414,                0.95963,                0.98264,                 0.9695,                0.87822,                0.51082,                0.41062,                0.79529,             0.00038211,             0.00038211,             0.00038211
                    373,                0.36262,                 0.2545,                0.84725,                0.96115,                0.98701,                0.97085,                0.87497,                0.51781,                0.42512,                0.79434,             0.00037929,             0.00037929,             0.00037929
                    374,                0.37561,                0.25752,                0.84667,                0.95895,                0.99134,                 0.9702,                0.87832,                0.52088,                0.41324,                0.79808,             0.00037646,             0.00037646,             0.00037646
                    375,                0.36022,                0.25338,                0.84819,                0.95785,                0.98988,                0.97437,                0.88177,                 0.5263,                0.41059,                0.79576,             0.00037363,             0.00037363,             0.00037363
                    376,                0.36263,                  0.247,                 0.8431,                 0.9605,                0.97975,                0.96958,                0.87903,                0.52441,                0.42013,                0.79263,              0.0003708,              0.0003708,              0.0003708
                    377,                0.35691,                0.25497,                0.84205,                0.95996,                0.98331,                0.96865,                0.87443,                  0.519,                0.41221,                0.79025,             0.00036797,             0.00036797,             0.00036797
                    378,                0.35538,                0.24441,                0.84063,                0.96016,                0.98098,                 0.9685,                 0.8738,                0.51583,                0.40624,                0.79471,             0.00036514,             0.00036514,             0.00036514
                    379,                0.34949,                0.24928,                0.84422,                0.96047,                0.98268,                0.96958,                0.86964,                0.52891,                0.40981,                0.79352,             0.00036231,             0.00036231,             0.00036231
                    380,                0.34592,                0.24171,                0.83828,                 0.9619,                0.98294,                0.97123,                0.87953,                0.51287,                0.40148,                 0.7921,             0.00035948,             0.00035948,             0.00035948
                    381,                0.35195,                0.24646,                0.84591,                0.95367,                0.99134,                0.97044,                0.87775,                0.53373,                0.41766,                0.79555,             0.00035665,             0.00035665,             0.00035665
                    382,                0.36097,                0.24714,                0.84362,                0.95798,                0.97543,                0.96815,                0.86715,                0.51911,                0.42165,                0.79487,             0.00035382,             0.00035382,             0.00035382
                    383,                0.34934,                0.24384,                0.83938,                 0.9596,                0.97445,                  0.967,                 0.8623,                0.52074,                0.43073,                0.79474,             0.00035099,             0.00035099,             0.00035099
                    384,                0.34555,                0.23966,                 0.8429,                0.95527,                0.98084,                0.96731,                0.86453,                 0.5107,                0.43056,                0.79156,             0.00034816,             0.00034816,             0.00034816
                    385,                0.34588,                0.24343,                0.83943,                0.95888,                0.97951,                0.96935,                0.87279,                0.53149,                0.42954,                0.79622,             0.00034533,             0.00034533,             0.00034533
                    386,                0.35131,                0.24511,                0.84097,                0.95836,                0.97824,                0.96881,                0.87745,                0.54042,                0.42844,                0.79982,              0.0003425,              0.0003425,              0.0003425
                    387,                0.35685,                0.25078,                0.84361,                0.95829,                0.97854,                0.96833,                0.87517,                0.53831,                0.43656,                0.80071,             0.00033967,             0.00033967,             0.00033967
                    388,                0.33928,                0.24322,                 0.8477,                0.95844,                0.97745,                0.96466,                0.87233,                0.53959,                0.43571,                0.79898,             0.00033684,             0.00033684,             0.00033684
                    389,                0.34498,                0.24181,                0.84527,                0.94812,                0.99166,                 0.9618,                0.86294,                  0.548,                0.43734,                0.80018,             0.00033401,             0.00033401,             0.00033401
                    390,                0.34576,                0.24113,                0.84298,                0.95968,                0.97599,                0.96938,                0.86221,                0.53878,                0.43217,                0.79846,             0.00033119,             0.00033119,             0.00033119
                    391,                 0.3359,                0.23255,                 0.8379,                0.96138,                0.97023,                0.97152,                0.88172,                 0.5341,                0.42497,                0.79744,             0.00032836,             0.00032836,             0.00032836
                    392,                0.34679,                0.24493,                0.84311,                0.95276,                0.97751,                 0.9692,                0.87001,                0.53102,                0.42073,                0.79402,             0.00032553,             0.00032553,             0.00032553
                    393,                0.33594,                0.23679,                0.83686,                0.96096,                0.97194,                0.96903,                0.86982,                0.51673,                0.41943,                0.79357,              0.0003227,              0.0003227,              0.0003227
                    394,                0.33516,                0.23798,                0.84484,                0.95942,                0.97066,                0.96767,                0.87186,                0.52286,                0.41534,                0.79157,             0.00031987,             0.00031987,             0.00031987
                    395,                0.35098,                 0.2394,                0.84222,                 0.9592,                0.97101,                0.96821,                0.87117,                0.52888,                0.41601,                0.79267,             0.00031704,             0.00031704,             0.00031704
                    396,                0.35509,                0.25278,                0.85283,                0.95914,                0.97017,                0.96902,                0.87556,                0.51586,                0.41468,                0.79531,             0.00031421,             0.00031421,             0.00031421
                    397,                0.34881,                0.24077,                0.83839,                0.95899,                0.97175,                0.96859,                0.87175,                0.50801,                0.41403,                0.79242,             0.00031138,             0.00031138,             0.00031138
                    398,                0.34102,                0.24533,                 0.8456,                0.95633,                0.97212,                0.96736,                0.87465,                0.51773,                0.42123,                0.79611,             0.00030855,             0.00030855,             0.00030855
                    399,                0.34619,                0.24038,                0.84177,                0.95812,                0.97804,                0.96797,                 0.8713,                0.53051,                0.43302,                0.80231,             0.00030572,             0.00030572,             0.00030572
                    400,                0.35708,                0.24643,                0.84867,                0.95909,                0.97809,                0.96977,                0.86125,                 0.5403,                0.44705,                 0.8041,             0.00030289,             0.00030289,             0.00030289
                    401,                0.34139,                0.23948,                0.83835,                0.95819,                0.97874,                0.97124,                0.86836,                0.53791,                0.43293,                 0.8021,             0.00030006,             0.00030006,             0.00030006
                    402,                 0.3469,                0.24009,                0.84434,                0.95843,                0.97447,                0.96726,                 0.8673,                0.53913,                0.44359,                0.80293,             0.00029723,             0.00029723,             0.00029723
                    403,                0.34693,                0.23505,                0.85214,                0.95952,                0.97431,                0.96853,                0.86899,                0.52462,                0.43271,                0.79851,              0.0002944,              0.0002944,              0.0002944
                    404,                0.35743,                0.24472,                0.84521,                0.95685,                0.97456,                0.97343,                0.87166,                0.51106,                0.41551,                0.79678,             0.00029157,             0.00029157,             0.00029157
                    405,                0.32701,                0.23387,                0.83967,                0.95427,                0.97061,                 0.9731,                0.86974,                0.52082,                0.42057,                0.79585,             0.00028874,             0.00028874,             0.00028874
                    406,                0.34319,                0.23682,                0.84094,                 0.9541,                0.97494,                0.97376,                0.87015,                0.52329,                0.41598,                0.79753,             0.00028591,             0.00028591,             0.00028591
                    407,                0.34277,                0.23816,                0.84197,                0.95539,                0.97522,                 0.9788,                0.87652,                0.51976,                0.42041,                0.79704,             0.00028308,             0.00028308,             0.00028308
                    408,                0.34817,                0.24039,                0.84388,                0.95976,                0.97707,                0.98079,                0.86768,                0.53519,                0.43166,                0.79998,             0.00028026,             0.00028026,             0.00028026
                    409,                 0.3287,                0.23444,                0.83784,                0.95619,                0.98062,                0.97923,                0.86847,                0.53246,                0.44032,                0.80343,             0.00027743,             0.00027743,             0.00027743
                    410,                0.32564,                0.23292,                0.83874,                0.95874,                0.97536,                0.97729,                0.87943,                 0.5164,                0.42888,                0.79701,              0.0002746,              0.0002746,              0.0002746
                    411,                0.34694,                0.24438,                0.84265,                0.95789,                0.97291,                0.97414,                0.87631,                0.51903,                0.42322,                0.79197,             0.00027177,             0.00027177,             0.00027177
                    412,                0.33165,                0.23886,                0.83542,                0.95787,                0.97104,                0.97167,                0.87216,                0.51379,                0.41845,                0.79518,             0.00026894,             0.00026894,             0.00026894
                    413,                0.32538,                0.22718,                0.84252,                 0.9613,                0.97231,                0.97081,                0.88059,                0.50778,                0.41654,                0.79495,             0.00026611,             0.00026611,             0.00026611
                    414,                0.33223,                0.23465,                0.84096,                0.95988,                0.97219,                0.96879,                0.86686,                0.50755,                0.41892,                 0.7948,             0.00026328,             0.00026328,             0.00026328
                    415,                0.33338,                0.23093,                0.83209,                0.95938,                0.97195,                0.96997,                0.86551,                 0.5228,                0.42125,                0.79657,             0.00026045,             0.00026045,             0.00026045
                    416,                0.33978,                0.23423,                0.83597,                0.95817,                0.97198,                0.96856,                 0.8644,                0.51938,                0.40796,                0.80025,             0.00025762,             0.00025762,             0.00025762
                    417,                0.34032,                0.24198,                0.84149,                0.96082,                0.97914,                0.96376,                0.85166,                 0.5317,                0.41275,                0.80072,             0.00025479,             0.00025479,             0.00025479
                    418,                0.33468,                0.23222,                0.83757,                0.96236,                0.97876,                0.96729,                0.85787,                0.53018,                0.43013,                0.79875,             0.00025196,             0.00025196,             0.00025196
                    419,                0.34193,                0.23435,                 0.8341,                0.96233,                0.97819,                0.96779,                0.86071,                0.52593,                0.42326,                 0.8003,             0.00024913,             0.00024913,             0.00024913
                    420,                0.32774,                0.22762,                0.83039,                0.96217,                 0.9776,                0.96785,                0.87049,                0.52849,                0.43339,                 0.8018,              0.0002463,              0.0002463,              0.0002463
                    421,                0.32046,                   0.23,                0.83931,                0.96062,                0.97501,                0.96695,                0.86506,                0.52914,                0.43971,                0.79925,             0.00024347,             0.00024347,             0.00024347
                    422,                0.32615,                0.23175,                0.83728,                0.96119,                0.97541,                0.96972,                0.87244,                 0.5318,                0.42732,                0.79801,             0.00024064,             0.00024064,             0.00024064
                    423,                0.32582,                0.22779,                0.84146,                 0.9595,                 0.9785,                 0.9708,                 0.8612,                0.52705,                 0.4254,                0.79926,             0.00023781,             0.00023781,             0.00023781
                    424,                0.32158,                 0.2275,                0.83552,                0.95851,                0.97812,                0.97194,                0.86894,                0.52637,                0.41871,                0.79688,             0.00023498,             0.00023498,             0.00023498
                    425,                0.34655,                 0.2478,                0.85187,                0.94675,                0.98854,                0.97539,                0.87442,                0.53329,                0.42557,                 0.7958,             0.00023216,             0.00023216,             0.00023216
                    426,                0.32073,                0.22746,                0.84421,                0.94798,                0.98876,                0.97506,                  0.879,                  0.529,                0.42046,                 0.7966,             0.00022933,             0.00022933,             0.00022933
                    427,                0.33495,                0.23669,                0.84947,                0.95957,                0.97815,                0.97533,                0.87879,                0.52524,                0.41021,                 0.7955,              0.0002265,              0.0002265,              0.0002265
                    428,                 0.3133,                0.22178,                0.83276,                0.95541,                0.98202,                 0.9769,                0.87909,                0.52274,                0.40689,                0.79548,             0.00022367,             0.00022367,             0.00022367
                    429,                0.33529,                0.23297,                0.84023,                0.95444,                0.97849,                0.97662,                0.87678,                0.52246,                0.41213,                0.79632,             0.00022084,             0.00022084,             0.00022084
                    430,                0.32538,                0.23558,                0.84951,                0.95789,                0.97231,                0.97371,                0.87289,                0.53367,                0.42572,                0.79546,             0.00021801,             0.00021801,             0.00021801
                    431,                0.33129,                0.23058,                0.83598,                0.95347,                0.98369,                0.96817,                0.87049,                0.53776,                0.42724,                0.79778,             0.00021518,             0.00021518,             0.00021518
                    432,                0.31771,                0.21975,                 0.8403,                0.95612,                0.97923,                0.96878,                 0.8723,                0.51918,                0.42157,                0.79812,             0.00021235,             0.00021235,             0.00021235
                    433,                0.32629,                0.23298,                0.84687,                0.96098,                  0.976,                0.97056,                0.87378,                0.51908,                0.41808,                0.79852,             0.00020952,             0.00020952,             0.00020952
                    434,                0.31497,                0.22928,                0.83185,                0.96088,                0.98014,                0.97007,                0.87321,                0.52589,                0.42514,                0.79886,             0.00020669,             0.00020669,             0.00020669
                    435,                0.31414,                 0.2224,                0.83927,                0.96136,                0.98113,                0.96828,                0.86765,                0.52908,                0.42918,                0.79786,             0.00020386,             0.00020386,             0.00020386
                    436,                0.32304,                0.22898,                0.83169,                0.96015,                0.98049,                0.97145,                0.87359,                0.52756,                0.42632,                0.79786,             0.00020103,             0.00020103,             0.00020103
                    437,                0.31961,                0.22432,                0.83415,                0.95325,                0.98153,                0.96953,                0.86925,                0.52295,                0.42793,                0.79737,              0.0001982,              0.0001982,              0.0001982
                    438,                0.31545,                0.22554,                0.83401,                0.95711,                0.97508,                0.97328,                0.86617,                0.54165,                0.41052,                0.79753,             0.00019537,             0.00019537,             0.00019537
                    439,                0.31916,                0.22322,                0.83225,                0.95847,                0.97859,                0.96897,                0.86444,                0.54512,                0.41475,                0.79826,             0.00019254,             0.00019254,             0.00019254
                    440,                0.34355,                0.23405,                0.84015,                0.95744,                0.97985,                0.97064,                0.87055,                 0.5369,                0.40755,                0.79766,             0.00018971,             0.00018971,             0.00018971
                    441,                0.32774,                0.23181,                0.83906,                0.95612,                0.98286,                0.97099,                0.87347,                0.53117,                0.41009,                0.79934,             0.00018688,             0.00018688,             0.00018688
                    442,                0.31649,                0.22316,                0.83774,                0.95448,                0.97562,                0.97256,                0.87757,                0.53204,                0.41229,                0.80196,             0.00018406,             0.00018406,             0.00018406
                    443,                0.31125,                0.22539,                0.83348,                0.95206,                0.98585,                0.97291,                0.87034,                0.52401,                0.41626,                0.79972,             0.00018123,             0.00018123,             0.00018123
                    444,                0.31205,                0.22125,                0.84557,                0.95585,                0.98451,                0.97279,                0.88505,                0.51892,                0.41143,                0.79776,              0.0001784,              0.0001784,              0.0001784
                    445,                0.33593,                0.23502,                 0.8427,                0.95607,                0.98455,                0.97167,                0.87393,                0.52034,                0.42147,                 0.7986,             0.00017557,             0.00017557,             0.00017557
                    446,                0.30906,                0.21722,                0.83598,                0.95467,                0.98481,                0.97064,                0.87128,                0.53412,                0.42773,                0.79973,             0.00017274,             0.00017274,             0.00017274
                    447,                0.32309,                0.22402,                0.84213,                 0.9553,                0.98393,                0.97201,                0.88417,                0.53864,                0.42576,                0.80016,             0.00016991,             0.00016991,             0.00016991
                    448,                0.32071,                0.22232,                0.84484,                0.96081,                0.97651,                0.97199,                0.88264,                0.54456,                0.43303,                0.80185,             0.00016708,             0.00016708,             0.00016708
                    449,                 0.3088,                0.22674,                0.83334,                0.96108,                0.97467,                0.97224,                0.88378,                0.54509,                0.43623,                0.80029,             0.00016425,             0.00016425,             0.00016425
                    450,                0.31314,                0.22398,                0.83857,                0.96112,                0.97569,                0.97367,                0.88425,                0.53735,                0.43715,                0.79852,             0.00016142,             0.00016142,             0.00016142
                    451,                0.30474,                0.21428,                0.83885,                0.95956,                 0.9763,                0.97367,                0.88266,                0.53363,                0.43373,                0.79991,             0.00015859,             0.00015859,             0.00015859
                    452,                0.31717,                0.22279,                0.83341,                0.95492,                0.98224,                0.97325,                0.88373,                0.53332,                0.43857,                0.80053,             0.00015576,             0.00015576,             0.00015576
                    453,                0.32816,                0.22685,                0.84513,                0.95684,                0.98287,                0.97276,                0.88295,                0.53229,                0.43407,                0.79972,             0.00015293,             0.00015293,             0.00015293
                    454,                0.30216,                  0.218,                0.83724,                0.95739,                0.98267,                0.97307,                0.87887,                0.52419,                0.42447,                0.79639,              0.0001501,              0.0001501,              0.0001501
                    455,                0.31494,                 0.2215,                0.83069,                0.95861,                0.97936,                0.97466,                0.87471,                0.51898,                0.42517,                0.79759,             0.00014727,             0.00014727,             0.00014727
                    456,                0.31355,                0.22645,                0.83916,                0.95938,                0.97525,                0.97434,                0.87407,                0.52519,                0.43017,                0.80078,             0.00014444,             0.00014444,             0.00014444
                    457,                0.30272,                0.21846,                0.83533,                0.96133,                0.97333,                0.97196,                0.87186,                0.52329,                0.42718,                0.80089,             0.00014161,             0.00014161,             0.00014161
                    458,                0.30265,                0.21252,                0.83675,                0.95564,                0.98402,                0.97058,                0.87338,                0.52544,                0.41686,                0.80163,             0.00013878,             0.00013878,             0.00013878
                    459,                0.30274,                0.21874,                0.83353,                0.95743,                0.98388,                0.96986,                0.87356,                0.53168,                0.42848,                0.80141,             0.00013596,             0.00013596,             0.00013596
                    460,                0.30666,                0.21831,                0.83637,                  0.955,                0.98218,                0.97044,                 0.8748,                0.53206,                0.43363,                 0.8027,             0.00013313,             0.00013313,             0.00013313
                    461,                0.29922,                0.21046,                0.84075,                0.94834,                0.98473,                 0.9712,                0.88311,                0.53257,                0.43658,                0.80248,              0.0001303,              0.0001303,              0.0001303
                    462,                0.30138,                0.21985,                 0.8311,                0.94895,                0.98506,                0.97389,                0.87787,                0.53073,                0.43606,                0.80196,             0.00012747,             0.00012747,             0.00012747
                    463,                0.30102,                0.21387,                0.83645,                0.94889,                 0.9849,                0.97298,                0.87187,                0.52806,                 0.4349,                0.79926,             0.00012464,             0.00012464,             0.00012464
                    464,                0.31693,                0.22008,                0.83694,                0.94876,                0.98237,                0.97272,                0.87214,                0.52637,                0.43426,                0.79816,             0.00012181,             0.00012181,             0.00012181
                    465,                0.29496,                0.21056,                0.83452,                0.96012,                0.97017,                0.97575,                0.87727,                0.52561,                0.43318,                0.79972,             0.00011898,             0.00011898,             0.00011898
                    466,                0.29399,                0.20968,                0.83295,                0.95956,                0.97123,                0.97722,                0.88491,                0.52545,                0.42395,                0.79943,             0.00011615,             0.00011615,             0.00011615
                    467,                0.29665,                0.21114,                0.83045,                0.96008,                0.97133,                0.97488,                0.86933,                0.51882,                0.42303,                0.79723,             0.00011332,             0.00011332,             0.00011332
                    468,                 0.3063,                0.21854,                0.83456,                0.95074,                0.98473,                0.97438,                0.88525,                0.52315,                0.42191,                0.79735,             0.00011049,             0.00011049,             0.00011049
                    469,                0.30742,                0.21517,                 0.8307,                0.95531,                0.97673,                0.97329,                0.88341,                0.53028,                0.42242,                 0.7956,             0.00010766,             0.00010766,             0.00010766
                    470,                0.30091,                0.21961,                0.83737,                0.94428,                0.98791,                0.97171,                0.88331,                0.53393,                0.42261,                0.79583,             0.00010483,             0.00010483,             0.00010483
                    471,                0.30337,                0.21812,                0.83643,                0.95629,                0.97579,                0.97095,                0.88308,                0.53581,                0.42203,                0.79806,               0.000102,               0.000102,               0.000102
                    472,                0.29422,                0.20582,                0.83226,                0.94579,                0.98711,                0.97165,                0.88179,                0.53135,                0.41397,                 0.7982,             9.9173e-05,             9.9173e-05,             9.9173e-05
                    473,                0.29227,                0.21009,                0.83409,                0.94686,                0.98555,                0.97033,                0.88122,                0.53009,                0.41997,                0.79828,             9.6343e-05,             9.6343e-05,             9.6343e-05
                    474,                0.30461,                0.21518,                0.84163,                0.94607,                  0.985,                0.97233,                0.88526,                0.52297,                0.41846,                0.79706,             9.3514e-05,             9.3514e-05,             9.3514e-05
                    475,                0.29574,                0.21225,                0.83858,                0.95823,                0.97215,                0.97399,                0.88064,                0.51794,                0.41388,                0.79511,             9.0684e-05,             9.0684e-05,             9.0684e-05
                    476,                0.30453,                0.21412,                0.83099,                0.95069,                0.98021,                0.97598,                 0.8867,                0.52179,                0.42196,                0.79603,             8.7855e-05,             8.7855e-05,             8.7855e-05
                    477,                0.29487,                0.20834,                 0.8303,                0.95693,                0.97881,                0.97497,                0.88395,                0.52372,                0.42292,                0.79718,             8.5026e-05,             8.5026e-05,             8.5026e-05
                    478,                0.30231,                0.21695,                0.84047,                0.95747,                0.98296,                0.97346,                 0.8818,                0.52478,                0.42457,                0.79701,             8.2196e-05,             8.2196e-05,             8.2196e-05
