                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    160,                0.49198,                0.33432,                0.86742,                0.94472,                0.99698,                0.97416,                0.86601,                0.59416,                0.39115,                0.82033,             0.00031138,             0.00031138,             0.00031138
                    161,                0.51839,                0.33201,                0.86643,                0.89017,                      1,                0.96687,                0.86112,                0.56287,                0.38462,                0.81993,             0.00030431,             0.00030431,             0.00030431
                    162,                0.48293,                0.32976,                0.87707,                0.90816,                0.99567,                0.97371,                0.85202,                0.58995,                0.37783,                0.81616,             0.00029723,             0.00029723,             0.00029723
                    163,                0.47891,                 0.3405,                0.87725,                0.90793,                0.99567,                0.97421,                0.84921,                0.62279,                0.39638,                0.81694,             0.00029016,             0.00029016,             0.00029016
                    164,                0.46408,                0.32641,                0.85766,                0.90894,                0.99567,                0.97203,                0.87646,                0.57274,                0.38626,                 0.8126,             0.00028308,             0.00028308,             0.00028308
                    165,                 0.4736,                0.32779,                0.86854,                0.89913,                 0.9952,                0.97229,                0.85931,                0.57677,                 0.3904,                0.81476,             0.00027601,             0.00027601,             0.00027601
                    166,                0.45306,                0.32775,                0.85627,                0.90998,                      1,                0.97118,                0.86043,                0.58156,                0.39613,                0.82196,             0.00026894,             0.00026894,             0.00026894
                    167,                0.46023,                 0.3253,                0.85154,                0.90864,                      1,                0.97269,                0.86633,                0.55955,                0.39934,                0.81745,             0.00026186,             0.00026186,             0.00026186
                    168,                0.48313,                0.32054,                0.86196,                0.90842,                0.99743,                0.97197,                0.87198,                0.55491,                0.39091,                0.80983,             0.00025479,             0.00025479,             0.00025479
                    169,                0.46349,                0.32062,                0.85819,                0.90787,                0.99413,                0.97178,                0.87773,                0.54833,                0.37645,                0.80675,             0.00024772,             0.00024772,             0.00024772
                    170,                0.45636,                0.31189,                0.85862,                0.90412,                0.99567,                0.97116,                  0.857,                0.55244,                0.37026,                0.81285,             0.00024064,             0.00024064,             0.00024064
                    171,                0.46404,                0.31646,                0.86282,                0.94769,                0.97243,                0.97878,                0.86406,                0.55563,                0.36839,                0.81586,             0.00023357,             0.00023357,             0.00023357
                    172,                0.46734,                0.32217,                0.86094,                0.95952,                0.97233,                0.97992,                 0.8723,                0.55097,                 0.3729,                0.81976,              0.0002265,              0.0002265,              0.0002265
                    173,                0.45015,                0.31426,                0.85699,                0.89825,                      1,                0.97101,                0.85686,                 0.5585,                0.38647,                0.82238,             0.00021942,             0.00021942,             0.00021942
                    174,                0.48026,                  0.334,                0.86217,                0.89499,                      1,                0.97509,                0.87434,                0.56354,                0.39493,                0.82213,             0.00021235,             0.00021235,             0.00021235
                    175,                   0.48,                 0.3277,                0.85937,                0.90778,                0.99686,                 0.9758,                0.87973,                0.53948,                0.37665,                0.81821,             0.00020528,             0.00020528,             0.00020528
                    176,                0.43668,                 0.3055,                0.84813,                0.91157,                0.99009,                0.97661,                0.87477,                0.53397,                0.37548,                0.81253,              0.0001982,              0.0001982,              0.0001982
                    177,                  0.467,                0.32145,                0.87527,                0.90641,                0.99134,                0.97618,                0.85794,                0.55297,                0.37875,                0.81284,             0.00019113,             0.00019113,             0.00019113
                    178,                0.45244,                0.31199,                0.85673,                0.90908,                0.99134,                0.97521,                0.86193,                0.55677,                 0.3771,                 0.8103,             0.00018406,             0.00018406,             0.00018406
                    179,                0.43542,                0.30817,                0.85921,                 0.9059,                0.99134,                0.97298,                0.86951,                0.54353,                0.37114,                 0.8056,             0.00017698,             0.00017698,             0.00017698
                    180,                0.44896,                0.30621,                0.85299,                 0.9071,                0.99134,                0.97034,                0.86091,                0.54337,                0.36803,                0.80727,             0.00016991,             0.00016991,             0.00016991
                    181,                 0.4332,                0.30735,                0.85561,                0.90583,                0.99134,                0.97088,                0.85687,                0.54469,                0.36818,                0.81087,             0.00016283,             0.00016283,             0.00016283
                    182,                0.44003,                0.30959,                0.85832,                0.89922,                0.99567,                0.97136,                0.85053,                0.55811,                0.37688,                0.81278,             0.00015576,             0.00015576,             0.00015576
                    183,                0.43047,                0.30512,                0.84918,                0.90207,                0.99567,                0.97368,                0.85232,                0.56228,                0.37533,                0.81346,             0.00014869,             0.00014869,             0.00014869
                    184,                0.41385,                 0.2979,                0.84389,                0.96239,                0.97111,                0.98121,                0.86418,                0.54456,                0.36518,                0.81045,             0.00014161,             0.00014161,             0.00014161
                    185,                0.45006,                0.30871,                0.86302,                0.95481,                0.97465,                0.98267,                0.86883,                0.54498,                0.36852,                0.80773,             0.00013454,             0.00013454,             0.00013454
                    186,                0.41986,                0.30215,                0.85106,                0.94699,                0.97405,                0.98227,                0.87192,                0.55358,                0.36657,                0.80767,             0.00012747,             0.00012747,             0.00012747
                    187,                0.44974,                0.30851,                0.86074,                0.94698,                0.97403,                0.98193,                0.87809,                0.53222,                0.36132,                 0.8072,             0.00012039,             0.00012039,             0.00012039
                    188,                0.42906,                0.30149,                0.84705,                0.94154,                0.97403,                0.98159,                0.87587,                0.53093,                0.35842,                0.80643,             0.00011332,             0.00011332,             0.00011332
                    189,                0.42291,                0.29787,                0.83976,                0.92901,                0.97701,                0.98252,                0.87893,                0.53053,                0.36153,                0.80778,             0.00010625,             0.00010625,             0.00010625
                    190,                0.42739,                0.29383,                0.86375,                0.93365,                0.97726,                 0.9798,                0.87607,                0.54097,                0.36693,                0.81064,             9.9173e-05,             9.9173e-05,             9.9173e-05
                    191,                0.39526,                0.27552,                0.82253,                0.94147,                0.98174,                0.98025,                0.87545,                0.54425,                 0.3591,                0.80701,             9.2099e-05,             9.2099e-05,             9.2099e-05
                    192,                0.40665,                0.26416,                0.80648,                0.94062,                0.98316,                0.97744,                0.86604,                0.55935,                0.36915,                0.81202,             8.5026e-05,             8.5026e-05,             8.5026e-05
                    193,                 0.3821,                0.25598,                0.81726,                0.93844,                0.98563,                0.97613,                0.87102,                0.54324,                0.36447,                0.81281,             7.7952e-05,             7.7952e-05,             7.7952e-05
                    194,                0.33687,                0.24467,                 0.8077,                0.93711,                0.99161,                0.97593,                0.86863,                0.53541,                0.36381,                0.80911,             7.0878e-05,             7.0878e-05,             7.0878e-05
                    195,                 0.3326,                0.23918,                0.79597,                0.93626,                0.99104,                0.97478,                0.86294,                0.53577,                0.36559,                0.80825,             6.3805e-05,             6.3805e-05,             6.3805e-05
                    196,                0.33768,                0.23848,                0.80812,                0.93409,                0.98697,                0.97562,                0.87029,                0.52941,                0.36339,                 0.8033,             5.6731e-05,             5.6731e-05,             5.6731e-05
                    197,                0.33808,                 0.2392,                0.81571,                0.93496,                0.98324,                0.97565,                0.88329,                0.53169,                 0.3644,                0.80068,             4.9658e-05,             4.9658e-05,             4.9658e-05
                    198,                0.31445,                0.22852,                0.80877,                0.93556,                0.98198,                0.97534,                0.88009,                0.52822,                0.36552,                0.79958,             4.2584e-05,             4.2584e-05,             4.2584e-05
                    199,                 0.3243,                0.23602,                0.80239,                0.93798,                0.98004,                0.97587,                0.87877,                0.52968,                 0.3652,                0.80092,             3.5511e-05,             3.5511e-05,             3.5511e-05
                    200,                0.30977,                0.23033,                0.80002,                0.93829,                0.98013,                0.97652,                0.86283,                0.53343,                0.36864,                0.80193,             2.8437e-05,             2.8437e-05,             2.8437e-05
